sentence	label
Synthesis of compound 38-b At 0 ° C , trifluoroacetic acid ( 2 mL ) was added to a solution of compound 38-c ( 170 mg , 0.5mmol ) and triethylsilane ( 392 mg , 4mmol ) in DCM ( 10 mL ). The mixture was warmed to room temperature and further stirred for 16hrs , and then concentrated under reduced pressure. DCM ( 30 mL ) was added to the residue. The mixture was in turn washed with saturated sodium bicarbonate solution ( 10 mL ) and saturated brine ( 10 mL ) , dried over anhydrous sodium sulfate , filtered , concentrated under reduced pressure. The residue was purified by silica column chromatography ( PE : EA = 10 : 1 ) to give compound 38-b ( 150 mg , yield 92 % ) .	1
Example 179A 5-(Difluoromethyl)-3-ethyl-6-(hydroxymethyl)-1-(3,3,3-trifluoropropyl)thieno[2,3-d]pyrimidine-2,4(1H,3H)-dione Analogously to the method described in Ex. 138A ( Method C ) , 400 mg ( 0.96 mmol ) of the compound from Ex. 172A were used to prepare 295 mg ( 82 % of theory ) of the title compound The conversion was effected at − 40 ° C .	1
Synthesis of Compound 13 To a mixture of compound 12 ( 0.45 g , 4.2 mol ) and Et3N ( 8 mL , 0.06 mol ) in THF ( 15 mL ) , a solution of 2-(tert-Butoxycarbonyloxyimino)-2-phenylacetonitrile ( 2.1 g , 8.3 mol ) in THF ( 30 mL ) was added dropwise at 0 ° C. Following complete addition , the solution was allowed to warm to room temperature and left to stir for 4 hours. The reaction mixture was concentrated to oil under reduced pressure and CH2Cl2 ( 50 mL ) was added. The mixture was washed with sodium hydroxide ( 5 % , 30 mL ) and brine ( 30 mL ). The organic layer was dried over sodium sulfate and concentrated under reduced pressure. The crude product was purified by column chromatography ( silica gel , MeOH : CH2Cl2 = 1 : 10 , v / v ) to give compound 13 as a yellow oil ( 803.1 mg , 60.7 % ). LC-MS m / z ( ES+ ) , 304.22 (M+H)+ .	1
Example 102 6-(5-Bromo-6-methylsulfanyl-pyridin-2-ylmethyl)-5-methyl-[1,2,5]oxadiazolo[3,4-b]pyridin-7-ylamine 6-(5-Bromo-6-chloro-pyridin-2-ylmethyl)-5-methyl-[1,2,5]oxadiazolo[3,4-b]pyridin-7-ylamine ( 40.00 mg ; 0,113 mmol ) ( example 19 ) and sodium methanethiolate ( 11,860 mg ; 0.170 mmol ) dissolved in 2 ml tetrahydrofuran / dimethyl formamide = 1 / 1. Stirred at 120 ° C. for 18 hours. The mixture is purified by RP - HPLC ( modifier : ammonium hydroxide ). Yield : 9 mg ( 21 % of theory )	1
Example 6. 2,4-Diamino-5-cyano-6-(1-(8-chloro-4-oxo-2-phenyl-4H-chromen-3-yl) ethylamino)pyrimidine 3-(1-Aminoethyl)-8-chloro-2-phenyl-4H-chromen-4-one hydrochloride ( 200 mg , 0.59mmol ) obtained in step 2 of Example 5 , 2,4-diamino-5-cyano-6-chloropyrimidine ( 101 mg , 0.65mmol ) and potassium carbonate ( 244 mg , 1.77mmol ) were dissolved in 20 ml DMF and reacted in a 100 ° C oil bath for 24h. TLC tracking was performed until the completion of the reaction. Water was added to the reaction solution , and the reaction solution was extracted with ethyl acetate , dried over anhydrous sodium sulfate , subjected to spin drying and made into a mixture for chromatography , and separated by column chromatography to give 23 mg of a white solid with a yield of 9.0 % .	1
Intermediate 7 : 6-(4,4,5,5-Tetramethyl-1,3,2-dioxaborolan-2-yl)-3-((2-(trimethylsilyl)ethoxy)methyl)benzo[d]thiazol-2(3H)-one Step A : 6-Bromo-3-((2-(trimethylsilyl)ethoxy)methyl)benzo[d]thiazol-2(3H)-one. To a cooled ( 0 ° C. ) solution of 6-bromobenzo[d]thiazol-2(3H)-one ( 1.0 g , 4.4 mmol ) in THF ( 8.0 mL ) was added 60 wt % sodium hydride in mineral oil ( 208 mg , 5.2 mmol ) portionwise. Stirring was maintained at 0 ° C. for 20 minutes , and ( 2-(chloromethoxy)ethyl ) trimethylsilane ( 0.77 ml , 4.4 mmol ) was then added dropwise over a period of 10 minutes. The mixture was warmed to rt and stirred for 2 h. The crude mixture was diluted with water and extracted with DCM ( × 2 ). The combined organic extracts were washed with brine , dried over Na2SO4 , and concentrated in vacuo. Purification ( FCC , SiO2 ; 0-50 % EtOAc / hexanes ) provided the title compound as a white solid ( 1.2 g , 76 % ) .	1
Example 10. (R)-N-(1-(ethylsulfonyl)pyrrolidine-3-yl)-N-methyl-7H-pyrrolo[2,3-d]pyrimidine-4-amine 70.0 mg of (R)-N-methyl-N-(pyrrolidine-3-yl)-7H-pyrrolo[2,3-d]pyrimidine-4-amine was added to a 5-mL round - bottomed flask and then dissolved with 1.00 mL of dichloromethane ( CH2Cl2 ). After 0.0310 mL of ethanesulfonyl chloride was added thereto , the reaction mixture was treated with 0.0590 mL of N,N-diisopropylethylamine , and then stirred overnight at room temperature. The reaction mixture was concentrated under reduced pressure , and then the resulting residue was purified by flash column chromatography ( MeOH : CH2Cl2 = 2 : 98 ). The resulting fraction was concentrated under reduced pressure and then further under vacuum. As a result , 53.4 mg of (R)-N-(1-(ethylsulfonyl)pyrrolidine-3-yl)-N-methyl-7H-pyrrolo[2,3-d]pyrimidine-4-amine was obtained with a yield of about 53.6 % .	1
Example 37 : Pyrrole Formylation Reaction Catalyzed by Using One of Ten Thousand of Molar Equivalent of Ruthenium Complex 1a Steps similar to those in example 24 were employed , ruthenium complex 1a ( 1.2 mg , 0.002 mmol ) was used as catalyst , and a reaction among pyrrole ( 1.423 g , 20 mmol ) and CO2 and H2 ( each at a pressure of 35 atm ) was performed in a Parr autoclave at 120 ° C. in an oil bath for 16 hours. N-formylpyrrole was separated and obtained as a colorless liquid ( 1.969 g ) in 99 % yield .	1
Step 2. 1-(Acetoxymethyl)-2-oxabicyclo[2.1.1]hexane-4-carboxylic acid A solution of (4-(hydroxymethyl)-2-oxabicyclo[2.1.1]hexan-1-yl)methyl acetate ( 329 mg , 1.8 mmol ) in CH2Cl2 ( 3 mL ) / acetonitrile ( 3.00 mL ) / water ( 3.00 mL ) at 0 ° C. was stirred rapidly while sodium periodate ( 1.13 g , 5.30 mmol ) and ruthenium(III) chloride hydrate ( 40 mg , 0.18 mmol ) were added. The ice bath was removed , and the solution was stirred at room temperature for 4 h. The reaction was diluted with EtOAc and stirred while 1 M HCl was added until all solids dissolved. The layers were separated and the aqueous layer was extracted with EtOAc. The combined extracts were washed with 10 % NaHSO3 solution , brine , dried over MgSO4 , filtered , and concentrated. The residue was purified by flash chromatography ( 0-20 % MeOH / DCM ) to afford the title compound as a white solid ( 340 mg , 96 % ) .	1
Example 3 : Preparation of 3,7-dimethoxy-N-((2-methoxy)ethoxy)ethyl-phenothiazine 3,7-dibromo-N-((2-methoxy)ethoxy)ethylphenothiazine N-((2-methoxy)ethoxy)ethylphenothiazine ( 1.12 g , 3.73 mmol ) was dissolved in anhydrous dichloromethane ( DCM ) ( 11 mL ) in a round - bottomed flask. The reaction mixture was cooled in an ice bath and N-bromosuccinimide ( 2.0 g , 11.2 mmol ) was added portion-wise over 10 minutes. The reaction was allowed to stir at 0 ° C. for 30 min. Upon completion of the reaction , the reaction mixture was quenched with sodium thiosulfate , diluted with DCM , and then the organic layer washed with water and brine. The organic extracts were dried over magnesium sulfate , filtered and concentrated under reduced pressure. The organic residue was purified by silica gel chromatography using 40 % ethyl acetate in hexane as eluent to afford the product as a pale red syrup ( 1.03 g ) in 60 % yield .	1
Analogous to the process for preparing Compound ( 1 ) in Step 7 in Example 1 , Compound o ' was condensed with Compound v to produce Compound ( 20 ) : 4-(3-(4-(3H-imidazo[4,5-b]pyridin-6-yl)piperazine-1-carbonyl)-4-trifluoromethylbenzyl)ph thalazin-1(2H)-one ( 37 mg , yield 41 % ). MS(ESI)m / z : 534[M+1]+. δ12.57(s,1H),8.47(s,1H),8.24(s,1H),8.22(s,1H),7.95-7.73(m,5H),7.55(d,1H,J = 8.0Hz),7.50(s ,1H),7.49(s,1H),4.43(s,2H),3.85-3.82(m,1H),3.73-3.70(m,1H),3.20-3.19(m,4H),2.98(m,2H)	1
Preparation Example 4 Preparation of Compound 4 12.51 g of Compound 4 was prepared in the same manner as in Preparation Example 1 , except that Compound A ( 10 g , 31.53 mmol ) and 4-bromo-1,1'-biphenyl ( 4.01 g , 34.69 mmol ) were used. ( 84 % ) MS[M+H]+ = 470	1
[ Reaction Scheme 7-4 ] Synthesis of [ Compound 44 ] The same procedure as in Reaction Scheme 1-13 of Synthesis Example 1 was carried out , with the exception of using Intermediate 6-h and Intermediate 7-c instead of Intermediate 1-h and Intermediate 1-l , respectively , to afford Compound 44 ( 4.1 g ) : yield 36.3 %	1
Step 5 : 1-(2-(4-((2-(dimethylamino)ethyl)(methyl)amino)-2-methoxy-5 -nitrophenylamino)pyrimidin-4-yl)-3-methyl-1H-benzo[d]imidazol-2(3H)-one 1-(2-(4-Fluoro-2-methoxy-5-nitrophenylamino)pyrimidin-4-yl)-3-methyl-1H-benzo[d ]imidazol-2(3H)-one p-toluenesulfonate ( 440 mg , 0.76 mmol ) was dissolved in NMP ( 5 mL ). Diisopropylethylamine ( 206 mg , 1.59 mmol ) and N1,N1,N2-trimethylethane-1,2-diamine ( 116 mg , 1.14 mmol ) were added thereto , and the reaction mixture was stirred overnight at 85 ° C. The reaction solution was cooled and then poured into water ( 50 mL ). Then the mixture was suction - filtered , and the filter cake was rinsed with a small amount of methanol , and dried to give the title compound ( 326 mg , 88 % ) .	1
Example 130A 3-(2,2-Difluoroethyl)-1-(2-methoxyethyl)-5-methyl-2,4-dioxo-1,2,3,4-tetrahydrothieno[2,3-d]pyrimidine-6-carbaldehyde Analogously to the method described in Ex. 86A , 527 mg ( 1.92 mmol ) of the compound from Ex. 52A and 827 mg ( 5.77 mmol ) of 2-bromoethyl methyl ether were used to prepare 468 mg ( 72 % of theory ) of the title compound The reaction time here was 40 h .	1
Synthesis Example 1-(6) : Synthesis of Intermediate 1-f Intermediate 1-f was synthesized as illustrated in the following Reaction Scheme 6 : In a 2-L round - bottom flask reactor , Intermediate 1-e ( 60.0 g , 0.326 mol ) was dissolved in methylene chloride ( 600 ml ) and slowed added with pyridine ( 38.7 g , 0.489 mol ) before stirring at room temperature for 30 min. The solution was cooled to 0 ° C. and added with drops of trifluoromethane sulfonyl anhydride ( 137.8 g , 0.489 mol ) at the same temperature. After 5 hrs of stirring at room temperature , the reaction solution was added with water ( 100 ml ) and stirred again for 10 min. Extraction with water and ethyl acetate formed an organic layer which was then isolated and concentrated in a vacuum. Purification through column chromatography afforded Intermediate 1-f. ( 87 g , 84.5 % )	1
EXAMPLE 3 5-(2,4-difluorophenyl)-3-methyl-1-{2-oxo-2-[4-(2-oxo-1,4-dihydro-2H-quinazolin-3-yl)-piperidin-1-yl]-ethyl}-1H-pyrimidine-2,4-dione ( reaction scheme 1 , compound 3 ) Similarly to example 1.8 , starting from 249 mg ( 1.6 mmol ) of 2,4-difluorophenylboronic acid and 150 mg ( 0.3 mmol ) of 5-bromo-3-methyl-1-{2-oxo-2-[4-(2-oxo-1,4-dihydro-2H-quinazolin-3-yl)-piperidin-1-yl]-ethyl}-1H-pyrimidine-2,4-dione ( prepared as described in example 2.5 ) , 80 mg ( 51 % ) of 5-(2,4-difluorophenyl)-3-methyl-1-{2-oxo-2-[4-(2-oxo-1,4-dihydro-2H-quinazolin-3-yl)-piperidin-1-yl]-ethyl}-1H-pyrimidine-2,4-dione is obtained in the form of a white solid with a melting point of 170 ° C .	1
Step 2 (E)-methyl 3-(3,5-difluoro-4-((1R,3R / 1S,3S)-2-(2-fluoro-2-methylpropyl)-3-methyl-1,2,3,4-tetrahy drobenzo[4,5]thieno[2,3-c]pyridin-1-yl)phenyl)acrylate N-(1-(benzo[b]thiophen-3-yl)propan-2-yl)-2-fluoro-2-methylpropan-1-amine 5b ( 30 mg , 0.113 mmol ) , (E)-methyl 3-(3,5-difluoro-4-formylphenyl)acrylate 1e ( 31 mg , 0.136 mmol ) and triisopropylsilyl chloride ( 109 mg , 0.565 mmol ) were dissolved in 1.5 mL of N,N-dimethylformamide and placed in a sealed tube. The reaction mixture was heated to 140 ° C. After stirring for 6 hours , the reaction was stopped. The reaction solution was concentrated under reduced pressure and extracted with ethyl acetate ( 5 mL × 3 ). The organic phases were combined and concentrated under reduced pressure. The residue was purified by silica gel column chromatography with elution system A to obtain the title compound (E)-methyl 3-(3,5-difluoro-4-((1R,3R / 1S,3S)-2-(2-fluoro-2-methylpropyl)-3-methyl-1,2,3,4-tetrahydrobenzo[4,5]thieno[2,3-c]pyridin-1-yl)phenyl)a crylate 5c ( 10 mg , yield 20 % ) as a yellow oil .	1
Synthesis of Compound 55 3.0 g of Intermediate 55-2 , 3.7 g of Intermediate 55-1 ( CAS No. 328917-29-9 ) , 0.38 g of Pd(PPh3)4 , 2.8 g of potassium carbonate , 40 mL of toluene , 10 mL of ethanol , and 10 mL of water were added to a round - bottom flask , and then the mixture was refluxed overnight. The obtained reaction solution was cooled to ambient temperature , an organic layer was extracted using ethyl acetate , and then the organic layer was washed with water. The obtained organic layer was dried by using MgSO4 , a solvent was removed therefrom by evaporation , and the obtained residue was separated and purified through silica gel chromatography to thereby obtain 2.9 g of Compound 55 ( yield : 62 % ). Compound 55 was identified by LC-MS and 1H - NMR .	1
Example 135 4-(6-Fluoro-1H-indol-3-yl)-N-[3-(4-methylpiperazin-1-yl)propyl]benzamide This compound was prepared from Intermediate 3 and 1-(3-aminopropyl)-4-methylpiperazine according to the procedure described in Example 1. Purification was performed using preparative HPLC to afford the title compound ( 16.8 mg , 35 % ). Data : LCMS ( B ) Rt : 6.323 min ; m / z 395.2 (M+H)+ .	1
Example 4 DY319 ( Berberine - Topi Derivative ). To a warm solution of berberine chloride ( 0.45 g , 1.21 mmol ) in anhydrous ethanol ( 20 mL ) , topiramate ( 4.11 g , 12.1 mmol ) was added and the mixture was refluxed 16 h. After cooling down , the reaction mixture was filtrated to remove unreacted berberine. The solvent was concentrated in vacuo to get crude dark brown oil which was solidified by EtOAc , filtrated on a Buchner apparatus , extensively rinsed with EtOAc , CHCl3 , and then dried under vacuum at 60 ° C. overnight to give a desired product DY319 as a red - yellow powder ( 0.17 mg , 20 % ) , mp : 211.1 ° C .	1
Example 16. (R)-N-(1-((3-fluorophenyl)sulfonyl)pyrrolidine-3-yl)-N-methyl-7H-pyrrolo[2,3-d]pyrimidine-4-amine 70.0 mg of (R)-N-methyl-N-(pyrrolidine-3-yl)-7H-pyrrolo[2,3-d]pyrimidine-4-amine was added to a 5-mL round - bottomed flask and then dissolved with 1.50 mL of dichloromethane ( CH2Cl2 ). After 0.0450 mL of 3-fluorobenzenesulfonyl chloride was added thereto , the reaction mixture was treated with 0.0590 mL of N,N-diisopropylethylamine and then stirred at room temperature for about 1 hour. The reaction mixture was concentrated under reduced pressure , and then the resulting residue was purified by flash column chromatography ( MeOH : CH2Cl2 = 0 : 100→1 : 80→1 : 50 ). The resulting fraction was concentrated under reduced pressure and then further under vacuum. As a result , 101 mg of (R)-N-(1-((3-fluorophenyl)sulfonyl)pyrrolidine-3-yl)-N-methyl-7H-pyrrolo[2,3-d]pyrimidine-4-amine was obtained with a yield of about 84.0 % .	1
Step 5 : N4-(3-chloro-4-fluorophenyl)-N4-(3,4-dimethoxybenzyl)-7-methoxyquinazoline-4,6-diamine N-(3-chloro-4-fluorophenyl)-N-(3,4-dimethoxybenzyl)-7-methoxy-6-nitroquinazoline-4-amine ( 2.35 g , 4.7 mmol ) and Raney nickel ( about 0.5 g ) were added to tetrahydrofuran ( 100 mL ). The atmosphere was replaced with hydrogen gas , and the reaction mixture was stirred overnight at room temperature under a hydrogen atmosphere ( 1 atm ). The mixture was filtered , and the filtrate was concentrated in vacuo to afford the title compound ( 2 g , 90 % ) .	1
Reference Example 12 Synthesis of (E)-methyl 3-(5-chloro-1-methyl-1H-imidazol-2-yl)acrylate Methyl (triphenylphosphoranylidene)acetate ( 0.738 g , 2.21 mmol ) was added to a solution of 5-chloro-1-methyl-1H-imidazole-2-carbaldehyde ( 0.289 g , 2.00 mmol ) in dichloromethane ( 6.0 mL ) at room temperature. The reaction liquid was stirred for 16 hours and then concentrated under reduced pressure. The residue was washed with a mixed solvent of n-hexane / dichloromethane = 20 / 1 and the washing solution was concentrated. The residue was purified by column chromatography ( silica gel , n-hexane / ethyl acetate ) to obtain (E)-methyl 3-(5-chloro-1-methyl-1H-imidazol-2-yl)acrylate ( 0.312 g , 1.56 mmol , 78 % ) as a white solid .	1
Preparation of compound 2-c. Compound 2-d ( 4.0 g , 15.15 mmol ) was dissolved in dichloromethane ( 100 mL ) , activated manganese dioxide ( 6.6 g , 75.8 mmol ) was added and stirred at room temperature for 16 hours. The reaction mixture was filtered through diatomite and the filter cake was washed with dichloromethane ( 50 mL × 5 ). The combined filtrates were concentrated under reduced pressure to deliver a yellow solid 2-c ( 3.8 g , yield : 96 % ) , this product was used without further purification .	1
Step 2 : Preparation of tert-butyl 4-(4-(3-(N-(3-fluorophenyl)pentaneamido)prop-1-ynyl)benzoyl)piperazine-1-carboxylate A final product , tert-butyl 4-(4-(3-(N-(3-fluorophenyl)pentaneamido)prop-1-ynyl)benzoyl)piperazine-1-carboxylate , was obtained ( 197 mg , 73 % yield ) by the same method as described in Step 5 of Example 1 using the N-(3-fluorophenyl)pentaneamide ( 101 mg , 0.519 mmol ) obtained in Step 1 and the tert-butyl 4-(4-(3-(methylsulfonyloxy)prop-1-ynyl)benzoyl)piperazine-1-carboxylate ( 329 mg , 0.779 mmol ) obtained in Step 4 of Example 1 .	1
Example 43 : Synthesis of compound 11212 , N-(4-(5-(difluoromethyl)-1,3,4-oxadiazol-2-yl)-2-fluorobenzyl)-N-phenyl-1-propionylpiperidine-4-carboxamide N-(4-(5-(difluoromethyl)-1,3,4-oxadiazol-2-yl)-2-fluorobenzyl)-N-phenylpiperidine-4-carboxamide hydrochloride ( 0.050 g , 0.107 mmol ) , synthesized in step 3 of Example 39 , and N,N-diisopropylethylamine ( 0.037 mL , 0.214 mmol ) were dissolved in dichloromethane ( 4 mL ) at room temperature , and propionyl chloride ( 0.010 mL , 0.118 mmol ) was added to the solution. The mixture was stirred at the same temperature for 12 hours. The reaction mixture was concentrated under reduced pressure to remove the solvent , and the concentrate was purified by column chromatography ( SiO2 , 4 g cartridge ; ethyl acetate / hexane = from 5 % to 70 % ) and concentrated to give the title compound ( 0.030 g , 57.6 % ) as colorless oil .	1
Method 4 (R)-N-Benzyloxycarbonyl-α-[N-(t-butoxycarbonylmethyl)carbamoyl]benzylamine (2R)-{[(Benzyloxy)carbonyl]amino}(phenyl)acetic acid ( 10 g , 35.0 mmol ) and t-butylglycine hydrochloride ( 6.3 g , 37.4 mmol ) was dissolved in DCM ( 200 ml ) with 2,6-lutidine ( 8.2 ml , 70.4 mmol ). After stirring 5 min at 0 ° C TBTU ( 12.4 g , 38.6 mmol ) was added and stirring was continued for 1.5 hours at 0 ° C and 3.75 hours at room temperature. The reaction mixture was washed with water ( 2 x 100 ml ) , dried ( MgSO4 ) and purified with flash chromatography ( DCM : EtOAc 7 : 1→5 : 1 ) to give the title compound ( 13 g , 94 % ). NMR ( 500 MHz , CDCl3 ) : 1.45 ( s , 9H ) , 3.84 ( d , 1H ) , 4.00 ( dd , 1H ) , 5.10 ( m , 2H ) , 5.28 ( brs , 1H ) , 6.13 ( brs , 1H ) , 6.23 ( brs , 1H ) , 7.30 - 7.44 ( m , 10H ) .	1
EXAMPLE H : General synthesis of N,N'-diaryl-1 ,2-benzenediamine To 660 mL of degassed toluene are added 1.06 g ( 4.75 mmol ) of Pd(OAc)2 and 14.46 mL ( 14.46 mmol ) of tri-tert-butylphosphine ( 1 M solution in toluene ) , and the mixture is stirred for 5 min. Then 240 mmol of the 1,2-dibromobenzene derivative , 505 mmol of the arylamine and 67.22 g ( 700 mmol ) of sodium tert-butoxide are added to the solution , which is then degassed and stirred at 140 ° C. under a protective gas atmosphere for 10 h. After cooling , 600 mL of NH4Cl solution and 150 mL of ethyl acetate are added to the solution , and the phases are separated , washed with water , dried over MgSO4 and concentrated. The solids are dissolved in toluene and the mixture is filtered through Celite. The crude product is stirred with hot heptane. EXAMPLE H1 : Synthesis of N,N'-bis(biphenyl-4-yl)-1,2-benzenediamine The synthesis is effected by the general method of example h from 56.6 g ( 240 mmol ) of 1,2-dibromobenzene and 85.4 g ( 505 mmol ) of 4-aminobiphenyl. The precipitated solids are recrystallized from toluene / acetonitrile ( 5 : 1 ) and the residue is washed with MeOH. This gives 78 g ( 189 mmol ) of a crystalline solid. The overall yield is 80 % .	1
Step 2 1-(4-(Benzofuran-2-yl)butyl)-3,7-dimethyl-1H-purine-2,6(3H,7H)-dione 2-(4-Chlorobutyl)benzofuran ( 500 mg , 2.40 mmol ) was dissolved in N,N-dimethylformamide ( 10 mL ) , potassium carbonate ( 662 mg , 4.80 mmol ) , 3,7-dimethyl-1H-purine-2,6(3H,7H)-dione ( 432 mg , 2.40 mmol ) and potassium iodide ( 478 mg , 2.88 mmol ) were added. The reaction was heated to 120 ° C and stirred for 16 hours , then cooled to room temperature , followed by adding water ( 30 mL ) to quench the reaction. The reaction mixture was extracted with ethyl acetate ( 30 mL x 2 ). The organic phase was combined , dried over anhydrous sodium sulfate , filtered and the filtrate was concentrated under reduced pressure. The residue was purified by silica gel column chromatography ( 1 : 1 petroleum ether / ethyl acetate , Rf = 0.5 ) to give 1-(4-(benzofuran-2-yl)butyl)-3,7-dimethyl-1H-purine-2,6(3H,7H)-dione ( 200 mg ) with a yield of 24 % .	1
EXAMPLE 2 4-{(S)-2-(S)-2-(tert-Butoxycarbonylamino)-3-phenylpropanamido-2-(2-phenylthiazol-4-yl)}phenylsulfamic acid ( 9 ) Preparation of (S)-[3-diazo-1-(4-nitrobenzyl)-2-oxo-propyl]-carbamic acid tert-butyl ester ( 6 ) : To a 0 ° C solution of 2-(S)-tert-butoxycarbonylamino-3-(4-nitrophenyl)-propionic acid ( 1.20 g , 4.0 mmol ) in THF ( 20 mL ) is added dropwise triethylamine ( 0.61 mL , 4.4 mmol ) followed by iso-butyl chloroformate ( 0.57 mL , 4.4 mmol ). The reaction mixture is stirred at 0 ° C for 20 minutes and filtered. The filtrate is treated with an ether solution of diazomethane ( ∼ 16 mmol ) at 0 ° C. The reaction mixture is stirred at room temperature for 3 hours then concentrated in vacuo. The resulting residue is dissolved in EtOAc and washed successively with water and brine , dried ( Na2SO4 ) , filtered and concentrated. The residue is purified over silica ( hexane / EtOAc 2 : 1 ) to afford 1.1 g ( 82 % yield ) of the desired product as a slightly yellow solid .	1
Example 2 7-Methyl-5-(2-methyl-5-(trifluoromethyl)-2H-pyrazolo[4,3-b]pyridin-3-yl)indolin-2-one Step A : 3-Bromo-2-methyl-5-(trifluoromethyl)-2H-pyrazolo[4,3-b]pyridine. To a solution of 2-methyl-5-(trifluoromethyl)-2H-pyrazolo[4,3-b]pyridine ( Intermediate 16 , 130 mg , 0.65 mmol ) in AcOH ( 3 mL ) was added bromine ( 89 μL , 1.7 mmol ) and the reaction mixture was stirred at 70 ° C. for 2 h. To the reaction mixture was added additional bromine ( 15 μL , 0.3 mmol ) and stirring was maintained for 18 h. The reaction mixture was poured into ice water ( 15 mL ). The precipitate was collected and washed with water ( 3 × 2 mL ) and with n-hexane ( 1 × 300 μL ) to give the title compound ( 110 mg , 60 % yield ) as an off - white crystalline solid .	1
Preparation of compound 21-g. 2-Amino-5-fluorobenzoic acid ( 20 g , 129 mmol ) was dissolved in acetic acid ( 250 mL ) at 0 ° C , and then N-bromosuccinimide ( 25 g , 140 mmol ) was added in batchesto the above solution. The mixture was stirred at room temperature for 16 hours and then filtered. The filter cake was washed with petroleum ether ( 100 mL × 3 ). The filter cake was dried in vacuo to deliver a white solid 21-g ( 18.8 g , yield : 62 % ) , this product was used without further purification .	1
Example 56A Methyl 4-{[(6-cyclopropyl-3-methyl-2-phenylquinolin-4-yl)carbonyl]amino}bicyclo[2.2.2]octane-1-carboxylate 70 mg ( 0.23 mmol ) of the compound from Example 16A were initially charged in 1.0 ml of DMF. Successively , 61 mg ( 0.28 mmol ) of methyl 4-aminobicyclo[2.2.2]octane-1-carboxylate hydrochloride , 132 mg ( 0.35 mmol ) of HATU and 0.16 ml ( 0.92 mmol ) of DIPEA were added to the solution , and the mixture was subsequently stirred at 60 ° C. overnight. After cooling to RT , the mixture , without further work-up , was purified by preparative HPLC ( Method 2 ). This gave 68 mg ( 60 % of theory , purity 95 % ) of the title compound	1
Third Step : Synthesis of Intermediate 4 23.0 g ( 47.46 mol ) of Intermediate 3 was mixed with 230 ml of N,N-dimethylformamide in a 500 ml flask , and the mixture was internally cooled down to − 10 ° C. The internal temperature was maintained at − 10 ° C. , while 9.29 g ( 52.21 mol ) of N-bromosuccinimide was slowly added thereto. When a reaction was complete , a resultant obtained after removing a solvent was treated through column chromatography to obtain 17.4 g of Intermediate 4 ( a yield of 65 % ) .	1
Example 53A 3-(2-Methoxyethyl)-5-methyl-2,4-dioxo-1,2,3,4-tetrahydrothieno[2,3-d]pyrimidine-6-carbaldehyde 1.94 ml ( 20.8 mmol ) of phosphorus oxychloride were added cautiously , while cooling with an ice bath , to a solution of 500 mg ( 2.08 mmol ) of the compound from Ex. 47A in 19.5 ml of DMF. The mixture was stirred at 50 ° C. for 3 h. Then the reaction mixture was concentrated very substantially on a rotary evaporator. The remaining residue was added to ice - water and stirred. The precipitated product was filtered off with suction , washed to neutrality with water and dried. 530 mg ( 93 % of theory ) of the title compound were obtained .	1
Example 11 DY424. To a solution of DY419 ( 0.5 g , 2.14 mmol ) in 10 mL of dry CH2Cl2 was added EDCI ( 0.62 g , 3.25 mmol ) , DMAP ( 0.41 g , 3.25 mmol ) , and topiramate ( 0.72 g , 2.14 mmol ). The reaction mixture was stirred at room temperature for overnight. The reaction mixture was diluted in CH2Cl2 , washed twice with 10 % HCl and brine. The organic solvent was dried over Na2SO4 and evaporated under a vacuum. Solidified by hexanes to afford compound DY424 ( FIG. 18 ) as a white solid ( 1.03 g , 88 % yield ) , mp 74.1 ° C .	1
EXAMPLES Preparation 1 1-Benzyl-6-methoxy-3,4-dihydro-1H-naphthalen-2-one A solution of 51 g ( 0.289 mol ) of 6-methoxy-2-tetralone of formula A-1 wherein D is C , R10 is methoxy ; R14 , R15 and R16 are each H , and 24.2 mL ( 0.289 mol ) of pyrrolidine in 1.5 L of toluene was heated to reflux , over a Dean - Stark trap , overnight. After removal of the azeotroped water , the reaction mixture was cooled to RT , concentrated to an oil , and dissolved in 725 mL of dioxane. To this solution was added 52 mL ( 0.434 mol ) of benzyl bromide and the resulting solution was heated to reflux overnight. Water ( 100 mL ) was added to the solution the resultant mixture was heated to reflux for an additional 2 h. The mixture was cooled to room temperature and poured into a solution of 1 N HCl and extracted 3 times with EtOAc. The organic layers were washed with H2O and saturated NaHCO3 , then dried over Na2SO4 , filtered , and evaporated to dryness. The crude product was purified by flash chromatography over SiO2 using 10 % EtOAc to 15 % EtOAc in hexanes as the gradient eluant to give 65.2 g of the title product of this preparation as a yellow oil ( 85 % ). IR ( neat ) 2937 , 1712 , 1500 cm-1 ;	1
Synthesis of Compound 45 Methyl-1,2,3,4-tetra-O-acetyl-β-D-glucuronate ( 1.5 g , 4.50 mmol ) was dissolved in 20 mL of DCM , and hydrogen bromide ( 2.34 mL , 3.0 eq. ) was added thereto in an ice bath. After the dropwise addition , the ice bath was removed , and the mixture was stirred at room temperature for 4 hours. After the completion of reaction , H2O was added , and the mixture was subjected to extraction with CHCl3. The organic layer was washed with brine , dried by adding anhydrous sodium sulfate , and then distilled under reduced pressure. Then , the residue was purified by column chromatography ( hexane : EtOAc = 4 : 1 ) to isolate and obtain a compound 45 ( 0.22 g , 14 % ) as a white crystal .	1
